,person_id,country,intensifier,predicate,response,rt,has intensifier?,difference,Z-Score,std,Z-Score Difference,scenario_type,scenario_country
166,5c913839a6e0aa00162c2ca5,UK,kind of,concerned,80,6655,yes,-7.0,0.3130364927216841,17.98443381165779,-0.3892254865128137,narrator,narrator UK
167,5c913839a6e0aa00162c2ca5,UK,kind of,concerned,87,12988,no,,0.7051558888677933,17.98443381165779,,narrator,narrator UK
168,5c913839a6e0aa00162c2ca5,UK,quite,concerned,100,8287,yes,13.0,1.4333776245677103,17.98443381165779,0.7228473320952254,narrator,narrator UK
169,5c913839a6e0aa00162c2ca5,UK,quite,concerned,87,17506,no,,0.7051558888677933,17.98443381165779,,narrator,narrator UK
170,5c913839a6e0aa00162c2ca5,UK,very,concerned,87,8002,yes,6.0,0.7051558888677933,17.98443381165779,0.33362184558241176,narrator,narrator UK
171,5c913839a6e0aa00162c2ca5,UK,very,concerned,81,14131,no,,0.36905354931398543,17.98443381165779,,narrator,narrator UK
172,5c913839a6e0aa00162c2ca5,UK,extremely,concerned,98,9136,yes,13.0,1.3213435113831078,17.98443381165779,0.7228473320952254,narrator,narrator UK
173,5c913839a6e0aa00162c2ca5,UK,extremely,concerned,85,13689,no,,0.5931217756831907,17.98443381165779,,narrator,narrator UK
174,5c913839a6e0aa00162c2ca5,UK,slightly,understandable,54,16612,yes,-30.0,-1.14340697867815,17.98443381165779,-1.6681092279120586,narrator,narrator UK
175,5c913839a6e0aa00162c2ca5,UK,slightly,understandable,84,10353,no,,0.5371047190908894,17.98443381165779,,narrator,narrator UK
176,5c913839a6e0aa00162c2ca5,UK,kind of,understandable,43,9628,yes,-48.0,-1.7595946011934647,17.98443381165779,-2.668974764659294,narrator,narrator UK
177,5c913839a6e0aa00162c2ca5,UK,kind of,understandable,91,16867,no,,0.9292241152369985,17.98443381165779,,narrator,narrator UK
178,5c913839a6e0aa00162c2ca5,UK,quite,understandable,45,10396,yes,-42.0,-1.647560488008862,17.98443381165779,-2.335352919076882,narrator,narrator UK
179,5c913839a6e0aa00162c2ca5,UK,quite,understandable,87,11291,no,,0.7051558888677933,17.98443381165779,,narrator,narrator UK
180,5c913839a6e0aa00162c2ca5,UK,very,understandable,91,10758,yes,29.0,0.9292241152369985,17.98443381165779,1.6125055869816567,narrator,narrator UK
